순위,영화명,매출액,누적매출액,관객수,누적관객수,스크린수,개별배급사,등급,개별장르,개별감독,개별배우,월,년,개별배급사_index,등급_index,개별장르_index,개별감독_index,개별배우_index,일_index
30,언더독,1486672830,1489802830,193642,194024,612,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,이춘백,박중금,1,2019,6,3,8,31,262,3
31,우상,1581839728,1581839728,183784,183784,900,CGV아트하우스,15세관람가,스릴러,이수진,한석규,3,2019,9,0,5,32,263,3
31,우상,1581839728,1581839728,183784,183784,900,CGV아트하우스,15세관람가,스릴러,이수진,설경구,3,2019,9,0,5,32,90,3
31,우상,1581839728,1581839728,183784,183784,900,CGV아트하우스,15세관람가,스릴러,이수진,천우희,3,2019,9,0,5,32,264,3
33,자전차왕 엄복동,1304861670,1304861670,172212,172212,624,(주)셀트리온엔터테인먼트,12세관람가,드라마,김유성,정지훈,2,2019,14,2,1,34,274,4
33,자전차왕 엄복동,1304861670,1304861670,172212,172212,624,(주)셀트리온엔터테인먼트,12세관람가,드라마,김유성,강소라,2,2019,14,2,1,34,275,4
33,자전차왕 엄복동,1304861670,1304861670,172212,172212,624,(주)셀트리온엔터테인먼트,12세관람가,드라마,김유성,이범수,2,2019,14,2,1,34,276,4
33,자전차왕 엄복동,1304861670,1304861670,172212,172212,624,(주)셀트리온엔터테인먼트,12세관람가,드라마,김유성,민효린,2,2019,14,2,1,34,277,4
33,자전차왕 엄복동,1304861670,1304861670,172212,172212,624,(주)셀트리온엔터테인먼트,12세관람가,드라마,김유성,김희원,2,2019,14,2,1,34,158,4
33,자전차왕 엄복동,1304861670,1304861670,172212,172212,624,(주)셀트리온엔터테인먼트,12세관람가,드라마,김유성,고창석,2,2019,14,2,1,34,278,4
33,자전차왕 엄복동,1304861670,1304861670,172212,172212,624,(주)셀트리온엔터테인먼트,12세관람가,드라마,김유성,이시언,2,2019,14,2,1,34,279,4
33,자전차왕 엄복동,1304861670,1304861670,172212,172212,624,(주)셀트리온엔터테인먼트,12세관람가,드라마,김유성,오민애,2,2019,14,2,1,34,280,4
34,진범,1422363900,1422363900,167184,167184,224,(주)리틀빅픽쳐스,15세관람가,스릴러,고정욱,송새벽,7,2019,15,0,5,35,281,2
34,진범,1422363900,1422363900,167184,167184,224,(주)리틀빅픽쳐스,15세관람가,스릴러,고정욱,유선,7,2019,15,0,5,35,240,2
34,진범,1422363900,1422363900,167184,167184,224,(주)리틀빅픽쳐스,15세관람가,스릴러,고정욱,장혁진,7,2019,15,0,5,35,282,2
34,진범,1422363900,1422363900,167184,167184,224,(주)리틀빅픽쳐스,15세관람가,스릴러,고정욱,오민석,7,2019,15,0,5,35,283,2
35,0.0MHz,1088258860,1088258860,137294,137294,446,(주)스마일이엔티,15세관람가,공포(호러),유선동,정은지,5,2019,16,0,12,36,284,5
35,0.0MHz,1088258860,1088258860,137294,137294,446,(주)스마일이엔티,15세관람가,공포(호러),유선동,이성열,5,2019,16,0,12,36,285,5
35,0.0MHz,1088258860,1088258860,137294,137294,446,(주)스마일이엔티,15세관람가,공포(호러),유선동,최윤영,5,2019,16,0,12,36,286,5
35,0.0MHz,1088258860,1088258860,137294,137294,446,(주)스마일이엔티,15세관람가,공포(호러),유선동,신주환,5,2019,16,0,12,36,287,5
35,0.0MHz,1088258860,1088258860,137294,137294,446,(주)스마일이엔티,15세관람가,공포(호러),유선동,정원창,5,2019,16,0,12,36,288,5
35,0.0MHz,1088258860,1088258860,137294,137294,446,(주)스마일이엔티,15세관람가,공포(호러),유선동,박명신,5,2019,16,0,12,36,19,5
36,크게 될 놈,781972420,781972420,102374,102374,447,(주)영화사오원,15세관람가,드라마,강지은,김해숙,4,2019,17,0,1,37,289,3
36,크게 될 놈,781972420,781972420,102374,102374,447,(주)영화사오원,15세관람가,드라마,강지은,손호준,4,2019,17,0,1,37,290,3
36,크게 될 놈,781972420,781972420,102374,102374,447,(주)영화사오원,15세관람가,드라마,강지은,남보라,4,2019,17,0,1,37,291,3
36,크게 될 놈,781972420,781972420,102374,102374,447,(주)영화사오원,15세관람가,드라마,강지은,박원상,4,2019,17,0,1,37,292,3
37,그대 이름은 장미,735782970,748806970,88054,89238,540,(주)리틀빅픽쳐스,12세관람가,코미디,조석현,유호정,1,2019,15,2,0,38,293,3
37,그대 이름은 장미,735782970,748806970,88054,89238,540,(주)리틀빅픽쳐스,12세관람가,코미디,조석현,박성웅,1,2019,15,2,0,38,53,3
37,그대 이름은 장미,735782970,748806970,88054,89238,540,(주)리틀빅픽쳐스,12세관람가,코미디,조석현,오정세,1,2019,15,2,0,38,207,3
37,그대 이름은 장미,735782970,748806970,88054,89238,540,(주)리틀빅픽쳐스,12세관람가,코미디,조석현,채수빈,1,2019,15,2,0,38,294,3
37,그대 이름은 장미,735782970,748806970,88054,89238,540,(주)리틀빅픽쳐스,12세관람가,코미디,조석현,하연수,1,2019,15,2,0,38,295,3
37,그대 이름은 장미,735782970,748806970,88054,89238,540,(주)리틀빅픽쳐스,12세관람가,코미디,조석현,이원근,1,2019,15,2,0,38,296,3
37,그대 이름은 장미,735782970,748806970,88054,89238,540,(주)리틀빅픽쳐스,12세관람가,코미디,조석현,최우식,1,2019,15,2,0,38,8,3
38,왓칭,463512262,463512262,55366,55366,488,(주)리틀빅픽쳐스,15세관람가,공포(호러),김성기,강예원,4,2019,15,0,12,39,297,3
38,왓칭,463512262,463512262,55366,55366,488,(주)리틀빅픽쳐스,15세관람가,스릴러,김성기,강예원,4,2019,15,0,5,39,297,3
38,왓칭,463512262,463512262,55366,55366,488,(주)리틀빅픽쳐스,15세관람가,공포(호러),김성기,이학주,4,2019,15,0,12,39,71,3
38,왓칭,463512262,463512262,55366,55366,488,(주)리틀빅픽쳐스,15세관람가,스릴러,김성기,이학주,4,2019,15,0,5,39,71,3
38,왓칭,463512262,463512262,55366,55366,488,(주)리틀빅픽쳐스,15세관람가,공포(호러),김성기,주석태,4,2019,15,0,12,39,298,3
38,왓칭,463512262,463512262,55366,55366,488,(주)리틀빅픽쳐스,15세관람가,스릴러,김성기,주석태,4,2019,15,0,5,39,298,3
38,왓칭,463512262,463512262,55366,55366,488,(주)리틀빅픽쳐스,15세관람가,공포(호러),김성기,임지현,4,2019,15,0,12,39,299,3
38,왓칭,463512262,463512262,55366,55366,488,(주)리틀빅픽쳐스,15세관람가,스릴러,김성기,임지현,4,2019,15,0,5,39,299,3
116,말모이,304507000,304507000,53576,53576,108,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,엄유나,유해진,1,2019,4,2,1,4,25,2
116,말모이,304507000,304507000,53576,53576,108,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,엄유나,윤계상,1,2019,4,2,1,4,26,2
116,말모이,304507000,304507000,53576,53576,108,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,엄유나,김홍파,1,2019,4,2,1,4,27,2
116,말모이,304507000,304507000,53576,53576,108,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,엄유나,우현,1,2019,4,2,1,4,28,2
116,말모이,304507000,304507000,53576,53576,108,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,엄유나,김태훈,1,2019,4,2,1,4,29,2
116,말모이,304507000,304507000,53576,53576,108,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,엄유나,김선영,1,2019,4,2,1,4,30,2
116,말모이,304507000,304507000,53576,53576,108,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,엄유나,민진웅,1,2019,4,2,1,4,31,2
116,말모이,304507000,304507000,53576,53576,108,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,엄유나,이성욱,1,2019,4,2,1,4,32,2
